merk_mobil,model_mobil,tahun_produksi,bahan_bakar,jarak_tempuh,transmisi,harga,lokasi,wilayah,kapasitas_mesin
mitsubishi,xpander,2022,Bensin,17.5,Automatic,277900000,Ilir Barat I, Palembang Kota,1.25
mitsubishi,xpander,2021,Bensin,17.5,Automatic,278000000,Ilir Timur II, Palembang Kota,1.25
mitsubishi,xpander,2023,Bensin,92.5,Automatic,279850000,Jatinegara, Jakarta Timur,1.75
mitsubishi,pajero sport,2014,Diesel,97.5,Automatic,280000000,Tanjung Karang Pusat, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,92.5,Automatic,280000000,Kedamaian, Bandar Lampung Kota,1.75
mitsubishi,xpander,2021,Bensin,27.5,Automatic,280000000,Ilir Timur I, Palembang Kota,1.25
mitsubishi,xpander,2021,Bensin,22.5,Automatic,280000000,Gandus, Palembang Kota,1.25
mitsubishi,xpander,2022,Bensin,102.5,Automatic,285000000,Kedamaian, Bandar Lampung Kota,1.75
mitsubishi,xpander,2022,Bensin,62.5,Automatic,289000000,Mulyorejo, Surabaya Kota,1.25
mitsubishi,xpander,2022,Bensin,132.5,Automatic,290000000,Bumi Waras, Bandar Lampung Kota,1.75
mitsubishi,xpander,2019,Diesel,32.5,Manual,290000000,Tanggulangin, Sidoarjo  Kab.,1.25
mitsubishi,pajero sport,2014,Diesel,2.5,Automatic,290000000,Kedamaian, Bandar Lampung Kota,2.5
mitsubishi,pajero sport,2015,Diesel,2.5,Automatic,290000000,Enggal, Bandar Lampung Kota,2.5
mitsubishi,xpander,2023,Bensin,27.5,Automatic,293000000,Ilir Barat I, Palembang Kota,1.25
mitsubishi,xpander,2024,Bensin,7.5,Automatic,293700000,Kemayoran, Jakarta Pusat,2.5
mitsubishi,xpander,2023,Bensin,17.5,Automatic,298000000,Ilir Barat I, Palembang Kota,1.25
mitsubishi,eclipse cross,2020,Bensin,67.5,Automatic,300000000,HR Muhammad, Surabaya Kota,1.25
mitsubishi,xpander,2023,Bensin,22.5,Automatic,300000000,Kertapati, Palembang Kota,1.25
mitsubishi,xforce,2024,Bensin,2.5,Automatic,344900000,Kelapa Gading, Jakarta Utara,2.5
mitsubishi,xforce,2024,Bensin,2.5,Automatic,344900000,Kelapa Gading, Jakarta Utara,2.5
mitsubishi,colt,2021,Diesel,77.5,Manual,360000000,Bekasi Utara, Bekasi Kota,2.5
mitsubishi,pajero sport,2017,Diesel,97.5,Automatic,385000000,Bogor Barat - Kota, Bogor Kota,2.5
mitsubishi,pajero sport,2019,Diesel,97.5,Manual,385000000,Bekasi Barat, Jakarta Selatan,2.5
mitsubishi,pajero sport,2017,Diesel,92.5,Automatic,398000000,Bekasi Barat, Bekasi Kota,0.5
mitsubishi,pajero sport,2017,Diesel,92.5,Automatic,398000000,Bekasi Barat, Bekasi Kota,0.5
mitsubishi,pajero sport,2018,Diesel,107.5,Automatic,400000000,Bogor Tengah - Kota, Bogor Kota,2.5
mitsubishi,pajero sport,2022,Diesel,122.5,Automatic,414900900,Bekasi Selatan, Bekasi Kota,2.5
mitsubishi,pajero sport,2020,Diesel,122.5,Automatic,414900900,Bekasi Barat, Bekasi Kota,2.5
mitsubishi,pajero sport,2019,Diesel,122.5,Automatic,414900900,Bekasi Utara, Bekasi Kota,2.5
mitsubishi,pajero sport,2022,Diesel,122.5,Automatic,414900900,Medan Satria, Bekasi Kota,2.5
mitsubishi,pajero sport,2018,Diesel,137.5,Automatic,425000000,Bogor Tengah - Kota, Bogor Kota,2.5
mitsubishi,pajero sport,2020,Diesel,42.5,Automatic,439000000,Pancoran, Jakarta Selatan,1.25
mitsubishi,pajero sport,2020,Diesel,42.5,Automatic,439000000,Pancoran, Jakarta Selatan,1.25
mitsubishi,pajero sport,2022,Diesel,142.5,Automatic,445000000,Bekasi Barat, Bekasi Kota,2.5
mitsubishi,pajero sport,2022,Diesel,142.5,Automatic,445000000,Medan Satria, Bekasi Kota,2.5
mitsubishi,pajero sport,2020,Diesel,62.5,Automatic,445000000,Medan Satria, Bekasi Kota,1.25
mitsubishi,pajero sport,2020,Diesel,62.5,Automatic,445000000,Medan Satria, Bekasi Kota,1.25
mitsubishi,triton,2023,Diesel,147.5,Automatic,451000000,Bogor Selatan - Kota, Bogor Kota,2.5
mitsubishi,pajero sport,2021,Bensin,27.5,Automatic,467000000,Bekasi Barat, Bekasi Kota,1.75
mitsubishi,pajero sport,2021,Bensin,27.5,Automatic,467000000,Bekasi Barat, Bekasi Kota,1.75
mitsubishi,pajero sport,2021,Diesel,32.5,Automatic,469000000,Cempaka Putih, Jakarta Pusat,1.25
mitsubishi,pajero sport,2021,Diesel,32.5,Automatic,469000000,Cempaka Putih, Jakarta Pusat,1.25
mitsubishi,pajero sport,2022,Diesel,177.5,Automatic,495000000,Bogor Selatan - Kota, Bogor Kota,2.5
mitsubishi,pajero sport,2022,Diesel,172.5,Automatic,495000000,Bogor Timur - Kota, Bogor Kota,2.5
mitsubishi,pajero sport,2022,Diesel,47.5,Automatic,529000000,Bekasi Barat, Bekasi Kota,1.25
mitsubishi,pajero sport,2022,Diesel,47.5,Automatic,529000000,Bekasi Barat, Bekasi Kota,1.25
mitsubishi,pajero sport,2022,Diesel,52.5,Automatic,535000000,Rawalumbu, Bekasi Kota,1.25
mitsubishi,pajero sport,2022,Diesel,52.5,Automatic,535000000,Rawalumbu, Bekasi Kota,1.25
mitsubishi,pajero sport,2023,Diesel,197.5,Automatic,540000000,Bogor Tengah - Kota, Bogor Kota,2.5
nissan,march,2017,Bensin,72.5,Manual,86000000,Cibubur, Jakarta Timur,1.25
nissan,grand livina,2013,Bensin,87.5,Manual,100000000,Kemayoran, Jakarta Pusat,1.25
nissan,grand livina,2013,Bensin,87.5,Manual,100000000,Medan Satria, Bekasi Kota,1.25
nissan,x-trail,2010,Bensin,87.5,Automatic,100000000,Jatinegara, Jakarta Timur,1.25
nissan,x-trail,2010,Bensin,92.5,Automatic,105000000,Tambora, Jakarta Barat,1.25
nissan,x-trail,2012,Bensin,92.5,Automatic,105000000,Medan Satria, Bekasi Kota,1.25
nissan,juke,2012,Bensin,97.5,Automatic,115000000,Tebet, Jakarta Selatan,1.25
nissan,march,2018,Bensin,52.5,Automatic,123000000,Serpong, Tangerang Selatan Kota,1.25
nissan,gran livina,2017,Bensin,47.5,Automatic,123000000,Pondok Aren, Tangerang Selatan Kota,1.25
nissan,gran livina,2017,Bensin,42.5,Automatic,125000000,Gubeng, Surabaya Kota,1.25
nissan,gran max mbd xenia,2017,Bensin,42.5,Automatic,128000000,Pondok Aren, Tangerang Selatan Kota,1.25
nissan,juke,2015,Bensin,132.5,Automatic,133000000,Senen, Jakarta Pusat,1.25
nissan,grand livina,2018,Bensin,162.5,Automatic,139000000,Senen, Jakarta Pusat,1.25
nissan,livina,2019,Bensin,7.5,Automatic,195000000,Gajahmada, Semarang Kota,1.25
nissan,x-trail,2017,Bensin,7.5,Automatic,195000000,Semarang Timur, Semarang Kota,1.25
nissan,livina,2019,Bensin,2.5,Automatic,195000000,Gajahmada, Semarang Kota,1.25
nissan,navara,2011,Diesel,22.5,Automatic,200000000,Sukarame, Bandar Lampung Kota,1.75
nissan,serena,2016,Bensin,22.5,Automatic,205000000,Rajabasa, Bandar Lampung Kota,1.75
nissan,x-trail,2017,Bensin,37.5,Automatic,219500000,Gedangan, Sidoarjo  Kab.,1.25
nissan,livina,2021,Bensin,32.5,Automatic,219500000,Wonokromo, Surabaya Kota,1.25
nissan,x-trail,2015,Bensin,42.5,Automatic,225000000,Metro Barat, Metro Kota,1.75
nissan,x-trail,2017,Bensin,52.5,Automatic,240000000,Telukbetung Selatan, Bandar Lampung Kota,1.75
nissan,serena,2019,Bensin,67.5,Automatic,276000000,Gubeng, Surabaya Kota,1.25
nissan,kicks,2020,Bensin,92.5,Automatic,279000000,Duren Sawit, Jakarta Timur,1.75
nissan,kicks,2021,Bensin,102.5,Automatic,285000000,Tebet, Jakarta Selatan,1.75
nissan,kicks,2021,Hybrid,57.5,Automatic,285000000,Gubeng, Surabaya Kota,1.25
nissan,kicks,2021,Bensin,17.5,Automatic,285000000,Ilir Timur I, Palembang Kota,1.25
nissan,kicks,2021,Bensin,17.5,Automatic,285000000,Serpong, Tangerang Selatan Kota,1.25
nissan,serena,2019,Bensin,12.5,Automatic,285000000,Makasar, Jakarta Timur,1.25
nissan,kicks,2021,Bensin,112.5,Automatic,288000000,Duren Sawit, Jakarta Timur,1.75
nissan,serena,2019,Bensin,12.5,Automatic,296000000,Kebon Jeruk, Jakarta Barat,1.25
nissan,serena,2019,Bensin,67.5,Automatic,298000000,Semampir, Surabaya Kota,1.25
nissan,magnite,2024,Bensin,42.5,Automatic,310000000,Tanah Sareal, Bogor Kota,2.5
nissan,terra,2019,Diesel,62.5,Automatic,349500000,Bogor Tengah - Kota, Bogor Kota,2.5
nissan,elgrand vitara,2017,Bensin,197.5,Automatic,350000000,Medan Satria, Jakarta Pusat,2.5
nissan,terra,2019,Diesel,117.5,Automatic,408000000,Bekasi Jaya, Bekasi Kota,2.5
renault,koleos,2019,Bensin,12.5,Automatic,260000000,Pondok Aren, Tangerang Selatan Kota,1.25
suzuki,karimun wago pancan r,2017,Bensin,72.5,Automatic,81000000,Bekasi Barat, Bekasi Kota,1.25
suzuki,ignis,2019,Bensin,72.5,Manual,88000000,Gunung Putri, Bogor Kab.,1.25
suzuki,ignis,2019,Bensin,72.5,Manual,88000000,Bekasi Barat, Bekasi Kota,1.25
suzuki,karimun wago pancan r,2018,Bensin,72.5,Automatic,91000000,Kemayoran, Jakarta Pusat,1.25
suzuki,karimun wago pancan r,2018,Bensin,72.5,Automatic,91000000,Cempaka Putih, Jakarta Pusat,1.25
suzuki,ignis,2019,Bensin,77.5,Manual,92000000,Cempaka Putih, Jakarta Pusat,1.25
suzuki,carry,2021,Bensin,77.5,Manual,95000000,Klari, Karawang Kab.,1.25
suzuki,karimun wago pancan r,2017,Bensin,82.5,Automatic,98000000,Bekasi Barat, Bekasi Kota,1.25
suzuki,carry pick-up,2022,Bensin,87.5,Manual,103000000,Tambun Utara, Bekasi Kab.,1.25
suzuki,carry pick-up,2023,Bensin,92.5,Manual,110000000,Tambun Utara, Bekasi Kab.,1.25
suzuki,ignis,2018,Bensin,92.5,Automatic,110000000,Cilangkap, Jakarta Timur,1.25
suzuki,ertiga,2016,Bensin,92.5,Automatic,111000000,Bekasi Barat, Bekasi Kota,1.25
suzuki,ignis,2018,Bensin,42.5,Automatic,122000000,Sambikerep, Surabaya Kota,1.25
suzuki,sx4,2016,Bensin,107.5,Manual,125000000,Tambora, Jakarta Barat,1.25
suzuki,ignis,2020,Bensin,47.5,Automatic,125000000,Buduran, Sidoarjo  Kab.,1.25
suzuki,ignis,2019,Bensin,117.5,Automatic,128000000,Kemayoran, Jakarta Pusat,1.25
suzuki,ertiga,2017,Bensin,122.5,Manual,132000000,Duren Sawit, Jakarta Timur,1.25
suzuki,ertiga,2017,Bensin,132.5,Manual,133000000,Cikarang Selatan, Bekasi Kab.,1.25
suzuki,ertiga,2017,Bensin,132.5,Manual,133000000,Duren Sawit, Jakarta Timur,1.25
suzuki,carry pick-up,2024,Bensin,52.5,Manual,133000000,Medan Satria, Bekasi Kota,1.25
suzuki,vitara,2012,Bensin,142.5,Manual,135000000,Kemayoran, Jakarta Pusat,1.25
suzuki,ertiga,2017,Bensin,137.5,Manual,135000000,Cikarang Barat, Bekasi Kab.,1.25
suzuki,sierra,1986,Bensin,162.5,Manual,139000000,Setia Budi, Jakarta Selatan,1.25
suzuki,ignis,2020,Bensin,47.5,Automatic,139000000,Wonokromo, Surabaya Kota,1.25
suzuki,carry pick-up,2020,Bensin,162.5,Manual,140000000,Cikarang Utara, Bekasi Kab.,1.25
suzuki,ignis,2019,Bensin,42.5,Automatic,140000000,Gubeng, Surabaya Kota,1.25
suzuki,sx4,2016,Bensin,242.5,Manual,142000000,Gambir, Jakarta Pusat,1.25
suzuki,baleno,2019,Bensin,202.5,Manual,142000000,Duren Sawit, Jakarta Timur,1.25
suzuki,ertiga,2017,Bensin,2.5,Manual,144000000,Kemayoran, Jakarta Pusat,1.75
suzuki,ertiga,2018,Bensin,52.5,Automatic,145000000,Ciputat, Tangerang Selatan Kota,1.25
suzuki,baleno,2018,Bensin,7.5,Automatic,145000000,Kemayoran, Jakarta Pusat,1.75
suzuki,baleno,2018,Bensin,52.5,Manual,147000000,Pondok Aren, Tangerang Selatan Kota,1.25
suzuki,baleno,2017,Bensin,52.5,Automatic,149000000,Serpong, Tangerang Selatan Kota,1.25
suzuki,ertiga,2018,Bensin,47.5,Automatic,150000000,Gubeng, Surabaya Kota,1.25
suzuki,s-presso,2023,Bensin,12.5,Automatic,150000000,Kemayoran, Jakarta Pusat,1.75
suzuki,s-presso,2023,Bensin,12.5,Automatic,150000000,Duren Sawit, Jakarta Timur,1.75
suzuki,s-presso,2024,Bensin,37.5,Manual,150000000,Kalideres, Jakarta Barat,1.25
suzuki,baleno,2019,Bensin,32.5,Automatic,150000000,Cempaka Putih, Jakarta Pusat,1.25
suzuki,baleno,2019,Bensin,37.5,Automatic,151000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,sx4,2016,Bensin,2.5,Otomatis,153000000,Pancoran, Jakarta Selatan,1.25
suzuki,ertiga,2018,Bensin,72.5,Automatic,154000000,Cilandak, Jakarta Selatan,1.25
suzuki,s-presso,2024,Bensin,132.5,Automatic,154000000,Kalideres, Jakarta Barat,2.5
suzuki,ertiga,2018,Bensin,67.5,Automatic,156000000,Jagakarsa, Jakarta Selatan,1.25
suzuki,baleno,2019,Bensin,2.5,Manual,157000000,Semarang Tengah, Semarang Kota,1.25
suzuki,ignis,2022,Bensin,47.5,Manual,157000000,Pademangan, Jakarta Utara,1.25
suzuki,ignis,2022,Bensin,22.5,Manual,157000000,Duren Sawit, Jakarta Timur,1.25
suzuki,ignis,2022,Bensin,42.5,Manual,157000000,Duren Sawit, Jakarta Timur,1.25
suzuki,baleno,2019,Bensin,47.5,Manual,157000000,Cilandak, Jakarta Selatan,1.25
suzuki,ertiga,2018,Bensin,32.5,Otomatis,157000000,Tebet, Jakarta Selatan,1.25
suzuki,ignis,2022,Bensin,12.5,Manual,157000000,Duren Sawit, Jakarta Timur,1.25
suzuki,ertiga,2018,Bensin,122.5,Automatic,158000000,Jagakarsa, Jakarta Selatan,1.25
suzuki,ignis,2022,Bensin,112.5,Manual,158000000,Jagakarsa, Jakarta Selatan,2.5
suzuki,ertiga,2019,Bensin,112.5,Otomatis,159500000,Tebet, Jakarta Selatan,1.25
suzuki,baleno,2020,Bensin,27.5,Automatic,160000000,Jagakarsa, Jakarta Selatan,1.25
suzuki,baleno next-g,2024,Bensin,52.5,Automatic,160000000,Tebet, Jakarta Selatan,1.25
suzuki,baleno,2019,Bensin,57.5,Automatic,161000000,Cempaka Putih, Jakarta Pusat,1.25
suzuki,ertiga,2019,Bensin,12.5,Automatic,162000000,Matraman, Jakarta Timur,1.25
suzuki,ertiga,2018,Bensin,12.5,Manual,163000000,Pedurungan, Semarang Kota,1.25
suzuki,baleno,2019,Bensin,37.5,Automatic,165000000,Pancoran, Jakarta Selatan,1.25
suzuki,baleno,2018,Bensin,2.5,Automatic,166000000,Semarang Selatan, Semarang Kota,1.25
suzuki,ertiga,2020,Bensin,2.5,Manual,166000000,Cengkareng, Jakarta Barat,1.25
suzuki,baleno,2019,Bensin,7.5,Manual,167000000,Semarang Tengah, Semarang Kota,1.25
suzuki,baleno,2019,Bensin,32.5,Automatic,168000000,Pekayon, Jakarta Timur,1.25
suzuki,ertiga,2019,Bensin,12.5,Automatic,169000000,Pasar Minggu, Jakarta Selatan,1.25
suzuki,ertiga,2019,Bensin,2.5,Manual,170000000,Semarang Tengah, Semarang Kota,1.25
suzuki,ertiga,2019,Bensin,37.5,Manual,170000000,Cibubur, Jakarta Timur,1.25
suzuki,ertiga,2018,Bensin,47.5,Automatic,170000000,Cakung, Jakarta Timur,1.25
suzuki,ertiga,2018,Bensin,42.5,Automatic,170000000,Kalideres, Jakarta Barat,1.25
suzuki,ertiga,2019,Bensin,22.5,Manual,172000000,Jatinegara, Jakarta Timur,1.25
suzuki,baleno,2021,Bensin,37.5,Manual,172000000,Matraman, Jakarta Timur,1.25
suzuki,baleno,2019,Bensin,77.5,Automatic,172000000,Cilandak, Jakarta Selatan,1.25
suzuki,ertiga,2018,Bensin,2.5,Automatic,173000000,Gajah Mungkur, Semarang Kota,1.25
suzuki,ertiga,2018,Bensin,67.5,Automatic,173000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,ertiga,2019,Bensin,47.5,Automatic,173000000,Jatinegara, Jakarta Timur,1.25
suzuki,xl7,2020,Bensin,132.5,Automatic,174500000,Duren Sawit, Jakarta Timur,2.5
suzuki,baleno,2019,Bensin,2.5,Automatic,175000000,Semarang Tengah, Semarang Kota,1.25
suzuki,ertiga,2022,Bensin,2.5,Manual,175000000,Semarang Selatan, Semarang Kota,1.25
suzuki,baleno,2019,Bensin,12.5,Automatic,175000000,Duren Sawit, Jakarta Timur,1.25
suzuki,baleno,2019,Bensin,72.5,Automatic,175000000,Duren Sawit, Jakarta Timur,1.25
suzuki,baleno,2019,Bensin,67.5,Automatic,175000000,Pekayon, Jakarta Timur,1.25
suzuki,baleno,2019,Bensin,67.5,Automatic,175000000,Cilandak, Jakarta Selatan,1.25
suzuki,baleno,2019,Bensin,72.5,Automatic,175000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,lain-lain,2020,Bensin,37.5,Manual,175000000,Cakung, Jakarta Timur,1.25
suzuki,baleno,2019,Bensin,2.5,Automatic,175000000,Tanjung Duren, Jakarta Barat,1.25
suzuki,baleno,2019,Bensin,97.5,Automatic,175000000,Duren Sawit, Jakarta Timur,1.75
suzuki,baleno,2019,Bensin,62.5,Automatic,175000000,Duren Sawit, Jakarta Timur,1.75
suzuki,xl7,2020,Bensin,37.5,Manual,179000000,Cilandak, Jakarta Selatan,1.25
suzuki,baleno,2020,Bensin,72.5,Automatic,179000000,Kemayoran, Jakarta Pusat,1.25
suzuki,xl7,2020,Bensin,37.5,Manual,180000000,Tanjung Duren, Jakarta Barat,1.25
suzuki,ertiga,2022,Bensin,37.5,Automatic,180000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,xl7,2023,Bensin,37.5,Automatic,182000000,Cilandak, Jakarta Selatan,1.25
suzuki,sx4,2019,Bensin,32.5,Automatic,185000000,Mampang Prapatan, Jakarta Selatan,1.25
suzuki,ertiga,2024,Bensin,77.5,Automatic,185000000,Pancoran, Jakarta Selatan,1.25
suzuki,sx4,2019,Bensin,7.5,Automatic,185000000,Kalideres, Jakarta Barat,1.25
suzuki,sx4,2019,Bensin,17.5,Automatic,185000000,Pancoran, Jakarta Selatan,1.25
suzuki,sx4,2019,Bensin,2.5,Automatic,185000000,Jatinegara, Jakarta Timur,1.25
suzuki,sx4,2019,Bensin,87.5,Automatic,185000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,sx4,2019,Bensin,22.5,Automatic,185000000,Tanjung Duren, Jakarta Barat,1.25
suzuki,sx4,2019,Bensin,127.5,Automatic,185000000,Pasar Minggu, Jakarta Selatan,1.25
suzuki,sx4,2019,Bensin,7.5,Automatic,185000000,Matraman, Jakarta Timur,1.25
suzuki,sx4,2019,Bensin,37.5,Automatic,185000000,Pasar Minggu, Jakarta Selatan,1.25
suzuki,xl7,2021,Bensin,47.5,Manual,188000000,Tebet, Jakarta Selatan,1.25
suzuki,ertiga,2022,Bensin,67.5,Automatic,188000000,Cengkareng, Jakarta Barat,1.25
suzuki,xl7,2021,Bensin,12.5,Automatic,189000000,Kemayoran, Jakarta Pusat,1.25
suzuki,ertiga,2021,Bensin,87.5,Automatic,189000000,Matraman, Jakarta Timur,1.25
suzuki,ertiga,2022,Bensin,57.5,Manual,190000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,ertiga,2020,Bensin,37.5,Automatic,190000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,xl7,2020,Bensin,37.5,Automatic,190000000,Kemayoran, Jakarta Pusat,1.25
suzuki,ertiga,2020,Bensin,52.5,Automatic,190000000,Kembangan, Jakarta Barat,1.25
suzuki,xl7,2021,Bensin,127.5,Automatic,190500000,Cilandak, Jakarta Selatan,1.25
suzuki,ertiga,2021,Bensin,37.5,Automatic,193000000,Pasar Rebo, Jakarta Timur,1.25
suzuki,ertiga,2023,Bensin,37.5,Automatic,194500000,Grogol Petamburan, Jakarta Barat,1.25
suzuki,xl7,2022,Bensin,37.5,Automatic,197000000,Kebon Jeruk, Jakarta Barat,1.25
suzuki,baleno next-g,2024,Bensin,42.5,Automatic,200000000,Cilandak, Jakarta Selatan,1.25
suzuki,xl7,2024,Bensin,42.5,Automatic,200000000,Tebet, Jakarta Selatan,1.25
suzuki,ertiga,2022,Bensin,2.5,Automatic,200000000,Tanjung Duren, Jakarta Barat,1.25
suzuki,baleno,2022,Bensin,32.5,Automatic,200000000,Cilandak, Jakarta Selatan,1.75
suzuki,ertiga,2022,Bensin,37.5,Manual,200000000,Cilandak, Jakarta Selatan,1.25
suzuki,ertiga,2022,Bensin,37.5,Manual,215000000,Gubeng, Surabaya Kota,1.25
suzuki,ertiga,2023,Bensin,32.5,Automatic,215000000,Rajabasa, Bandar Lampung Kota,1.75
suzuki,xl7,2022,Bensin,37.5,Automatic,224999000,Candi, Sidoarjo  Kab.,1.25
suzuki,ertiga,2023,Hybrid,32.5,Automatic,228000000,Wonokromo, Surabaya Kota,1.25
suzuki,ertiga,2022,Bensin,37.5,Manual,229000000,Gubeng, Surabaya Kota,1.25
suzuki,baleno,2021,Bensin,57.5,Automatic,230000000,Samarinda Kota, Samarinda Kota,1.25
suzuki,ertiga,2024,Hybrid,32.5,Manual,248000000,Sidoarjo, Sidoarjo  Kab.,1.25
suzuki,ertiga,2023,Bensin,67.5,Automatic,258000000,Medan Satria, Bekasi Kota,1.75
suzuki,ertiga,2023,Bensin,67.5,Automatic,258000000,Gunung Putri, Bogor Kab.,1.75
suzuki,grand vitara,2024,Hybrid,42.5,Automatic,319000000,Medan Satria, Bekasi Kota,2.5
toyota,agya,2017,Bensin,77.5,Manual,92000000,Cibubur, Jakarta Timur,1.25
toyota,agya,2017,Bensin,77.5,Manual,92000000,Bekasi Barat, Bekasi Kota,1.25
toyota,agya,2017,Bensin,77.5,Manual,92000000,Gunung Putri, Bogor Kab.,1.25
toyota,agya,2017,Bensin,82.5,Manual,95000000,Bekasi Barat, Bekasi Kota,1.25
toyota,calya,2018,Bensin,82.5,Manual,99000000,Medan Satria, Bekasi Kota,1.25
toyota,calya,2020,Bensin,82.5,Manual,99000000,Cempaka Putih, Jakarta Pusat,1.25
toyota,calya,2017,Diesel,87.5,Manual,100000000,Karawang Barat, Karawang Kab.,1.25
toyota,calya,2019,Bensin,82.5,Automatic,100000000,Bekasi Timur, Bekasi Kota,1.25
toyota,kijang innova,2008,Bensin,87.5,Automatic,102000000,Menteng, Jakarta Pusat,1.25
toyota,kijang innova,2008,Bensin,87.5,Automatic,102000000,Senen, Jakarta Pusat,1.25
toyota,rush,2011,Bensin,87.5,Automatic,102000000,Cempaka Putih, Jakarta Pusat,1.25
toyota,calya,2017,Bensin,87.5,Manual,104000000,Sukakarya, Bekasi Kab.,1.25
toyota,calya,2017,Bensin,52.5,Manual,104000000,Pondok Aren, Tangerang Selatan Kota,1.25
toyota,calya,2017,Bensin,52.5,Manual,105000000,Ciputat, Tangerang Selatan Kota,1.25
toyota,calya,2017,Bensin,92.5,Automatic,108500000,Tambun Utara, Bekasi Kab.,1.25
toyota,calya,2018,Bensin,47.5,Automatic,109000000,Candi, Sidoarjo  Kab.,1.25
toyota,avanza,2014,Bensin,92.5,Manual,110000000,Gambir, Jakarta Pusat,1.25
toyota,avanza,2015,Bensin,92.5,Manual,110000000,Duren Sawit, Jakarta Timur,1.25
toyota,calya,2018,Bensin,92.5,Manual,110000000,Medan Satria, Bekasi Kota,1.25
toyota,agya,2019,Bensin,47.5,Manual,112000000,Candi, Sidoarjo  Kab.,1.25
toyota,agya,2018,Bensin,97.5,Manual,113000000,Tambun Selatan, Bekasi Kab.,1.25
toyota,agya,2019,Bensin,52.5,Manual,114000000,Medan Satria, Bekasi Kota,1.25
toyota,calya,2019,Bensin,97.5,Automatic,115000000,Cempaka Putih, Jakarta Pusat,1.25
toyota,agya,2018,Bensin,52.5,Automatic,115000000,Bekasi Barat, Bekasi Kota,1.25
toyota,calya,2018,Bensin,42.5,Manual,116000000,Wonokromo, Surabaya Kota,1.25
toyota,agya,2018,Bensin,97.5,Manual,117000000,Duren Sawit, Jakarta Timur,1.25
toyota,agya,2018,Bensin,42.5,Automatic,117000000,Gedangan, Sidoarjo  Kab.,1.25
toyota,agya,2018,Bensin,102.5,Automatic,118000000,Cikarang Selatan, Bekasi Kab.,1.25
toyota,avanza,2018,Bensin,102.5,Manual,118000000,Tomang, Jakarta Barat,1.25
toyota,calya,2018,Bensin,102.5,Manual,118000000,Tambun Utara, Bekasi Kab.,1.25
toyota,calya,2019,Bensin,47.5,Automatic,118000000,Gubeng, Surabaya Kota,1.25
toyota,agya,2019,Bensin,102.5,Manual,120000000,Tambun Selatan, Bekasi Kab.,1.25
toyota,avanza,2013,Bensin,102.5,Automatic,120000000,Menteng, Jakarta Pusat,1.25
toyota,kijang innova,2012,Bensin,102.5,Automatic,120000000,Duren Sawit, Jakarta Timur,1.25
toyota,agya,2019,Bensin,52.5,Automatic,120000000,Ciputat, Tangerang Selatan Kota,1.25
toyota,avanza,2015,Bensin,47.5,Manual,120000000,Buduran, Sidoarjo  Kab.,1.25
toyota,agya,2018,Bensin,42.5,Automatic,121000000,Sukun, Malang Kota,1.25
toyota,agya,2019,Bensin,107.5,Automatic,122500000,Cikarang Selatan, Bekasi Kab.,1.25
toyota,calya,2019,Bensin,107.5,Automatic,123000000,Cikarang Barat, Bekasi Kab.,1.25
toyota,corolla altis,2012,Bensin,107.5,Automatic,123000000,Kemayoran, Jakarta Pusat,1.25
toyota,agya,2019,Bensin,52.5,Automatic,123000000,Ciputat, Tangerang Selatan Kota,1.25
toyota,agya,2019,Bensin,42.5,Automatic,123000000,Gubeng, Surabaya Kota,1.25
toyota,yaris,2013,Bensin,107.5,Automatic,124850000,Setia Budi, Jakarta Selatan,1.25
toyota,sienta,2017,Bensin,112.5,Manual,125000000,Sukakarya, Bekasi Kab.,1.25
toyota,calya,2020,Bensin,107.5,Automatic,125000000,Kemayoran, Jakarta Pusat,1.25
toyota,rush,2014,Bensin,107.5,Manual,125000000,Senen, Jakarta Pusat,1.25
toyota,calya,2020,Bensin,47.5,Automatic,125000000,Candi, Sidoarjo  Kab.,1.25
toyota,calya,2021,Bensin,42.5,Automatic,125000000,Serpong, Tangerang Selatan Kota,1.25
toyota,agya,2020,Bensin,112.5,Automatic,126000000,Cikarang Barat, Bekasi Kab.,1.25
toyota,calya,2020,Bensin,47.5,Manual,126500000,Tenggilis Mejoyo, Surabaya Kota,1.25
toyota,rush,2014,Bensin,117.5,Automatic,128000000,Senen, Jakarta Pusat,1.25
toyota,avanza,2017,Bensin,42.5,Manual,129000000,Sukun, Malang Kota,1.25
toyota,calya,2019,Bensin,42.5,Automatic,129000000,Blimbing, Malang Kota,1.25
toyota,agya,2019,Bensin,42.5,Automatic,130000000,Wonokromo, Surabaya Kota,1.25
toyota,avanza,2014,Bensin,122.5,Manual,132500000,Kemayoran, Jakarta Pusat,1.25
toyota,calya,2022,Bensin,132.5,Manual,135000000,Cikarang Selatan, Bekasi Kab.,1.25
toyota,sienta,2017,Bensin,142.5,Manual,136000000,Tambun Utara, Bekasi Kab.,1.25
